1.0 0.05412969676156839
2.0 0.07684487042327721
3.0 0.07716390987237294
4.0 0.06294233165681362
5.0 0.05174626285831133
6.0 0.05170975439250469
7.0 0.06728886192043622
8.0 0.1018174725274245
9.0 0.16008675719300905
10.0 0.22390011449654898
11.0 0.3444791262348493
12.0 0.3908073455095291
13.0 0.42115093767642975
14.0 0.3980451126893361
15.0 0.3653223166863124
16.0 0.3303244560956955
17.0 0.28791859994332
18.0 0.28772836178541183
19.0 0.2797388980786006
20.0 0.31694504618644714
21.0 0.28787219772736233
22.0 0.3235014354189237
23.0 0.3384840389092763
24.0 0.34537239124377567
25.0 0.36312781522671383
26.0 0.31257642557223636
27.0 0.29608717064062756
28.0 0.2780768896142642
29.0 0.25116899609565735
30.0 0.23496544857819876
31.0 0.2102530598640442
32.0 0.20881275832653046
33.0 0.19406872242689133
34.0 0.22472652047872543
35.0 0.2140108421444893
36.0 0.20882378270228705
37.0 0.22321108480294546
38.0 0.22578643510739008
39.0 0.22572486599286398
40.0 0.2268097052971522
41.0 0.20721818010012308
42.0 0.197225883603096
43.0 0.17211557676394781
44.0 0.17506118615468344
45.0 0.15181665495038033
46.0 0.14924189075827599
47.0 0.1525656133890152
48.0 0.15885067482789358
49.0 0.20942393566171327
50.0 0.19978372876842818
51.0 0.20086967448393503
52.0 0.16759893919030824
53.0 0.12881764397025108
54.0 0.08858240768313408
55.0 0.06052504852414131
56.0 0.05202271230518818
57.0 0.04280374882121881
58.0 0.03616244873652855
59.0 0.03616341886421045
60.0 0.033954098199804626
61.0 0.03211995648841063
