1.0 0.03084445372223854
2.0 0.051291623463233314
3.0 0.07990332568685214
4.0 0.1215280753870805
5.0 0.15050129840771356
6.0 0.14676991229255995
7.0 0.11922808736562729
8.0 0.11103582133849461
9.0 0.15332860872149467
10.0 0.2227314164241155
11.0 0.3277604654431343
12.0 0.39303817351659137
13.0 0.4441727449496587
14.0 0.42959173520406085
15.0 0.42982401450475055
16.0 0.4074593236049016
17.0 0.3811398943265279
18.0 0.34331443905830383
19.0 0.32546114921569824
20.0 0.2579607293009758
21.0 0.24012403935194016
22.0 0.21343174328406653
23.0 0.21274756888548532
24.0 0.17876680940389633
25.0 0.15476987635095915
26.0 0.17533923437198004
27.0 0.21538590143124262
28.0 0.3186683605114619
29.0 0.3561636333664258
30.0 0.3916951504846414
31.0 0.34259386857350665
32.0 0.2054843306541443
33.0 0.2271153132120768
34.0 0.19840763012568155
35.0 0.2143463964263598
36.0 0.1978424365321795
37.0 0.1701000158985456
38.0 0.12791747599840164
39.0 0.0880659247438113
40.0 0.05940953828394413
41.0 0.04305059866358837
42.0 0.044518390049537025
43.0 0.04079972952604294
44.0 0.04635285213589668
45.0 0.03966556924084822
46.0 0.03557496331632137
47.0 0.04074763786047697
48.0 0.03035710969318946
49.0 0.028862073396643
50.0 0.03439750770727793
51.0 0.028476734335223835
52.0 0.03178867263098558
53.0 0.030673461655775707
54.0 0.02697121227780978
55.0 0.029175302013754845
56.0 0.0361840104063352
57.0 0.04023299179971218
58.0 0.041699944684902825
59.0 0.04131895831475655
60.0 0.03798547200858593
61.0 0.03834400543322166
