1.0 0.029613798173765343
2.0 0.025907474880417187
3.0 0.04106933592508236
4.0 0.02774874633178115
5.0 0.02219961304217577
6.0 0.028860164806246758
7.0 0.029233564001818497
8.0 0.03331051239122947
9.0 0.03146544347206751
10.0 0.023329478688538074
11.0 0.032600778775910534
12.0 0.03668272619446119
13.0 0.04038812809934219
14.0 0.044828299122552075
15.0 0.044812300242483616
16.0 0.0466381898149848
17.0 0.06030368059873581
18.0 0.07579139992594719
19.0 0.09533882761994998
20.0 0.12041206719974677
21.0 0.14659235067665577
22.0 0.15286277110377947
23.0 0.14884616186221442
24.0 0.18879661709070206
25.0 0.1748268740872542
26.0 0.1734590989847978
27.0 0.13211958979566893
28.0 0.11517137661576271
29.0 0.13787867625554404
30.0 0.14830211674173674
31.0 0.14055848494172096
32.0 0.13314754888415337
33.0 0.10420467580358188
34.0 0.1023407702644666
35.0 0.08190537430346012
36.0 0.08667472998301189
37.0 0.057771638656655945
38.0 0.05738132571180662
39.0 0.0706849539031585
40.0 0.06883596504728
41.0 0.0599765678246816
42.0 0.05480325904985269
43.0 0.05520145781338215
44.0 0.05188955304523309
45.0 0.045233963057398796
46.0 0.03003910354649027
47.0 0.030039881200840075
48.0 0.030041999804476898
49.0 0.03559537945936123
50.0 0.05449456969896952
51.0 0.08596364098290603
52.0 0.09294428738454978
53.0 0.08291764557361603
54.0 0.05106036023547252
55.0 0.03698162455111742
56.0 0.032156627314786114
57.0 0.028445874340832233
58.0 0.03618916807075342
59.0 0.025830810889601707
60.0 0.025071353030701477
61.0 0.028000525354097288
