1.0 0.03531633255382379
2.0 0.02973069343715906
3.0 0.03047209947059552
4.0 0.023778114312638838
5.0 0.02599959137539069
6.0 0.028221229712168377
7.0 0.027099323148528736
8.0 0.023384944225351017
9.0 0.025972618100543816
10.0 0.040069675693909325
11.0 0.027457293743888538
12.0 0.033025533271332584
13.0 0.041571810841560364
14.0 0.0437912301470836
15.0 0.05454615131020546
16.0 0.05603104829788208
17.0 0.06676331534981728
18.0 0.058205196633934975
19.0 0.04186665453016758
20.0 0.03629056612650553
21.0 0.04515446908771992
22.0 0.04551411513239145
23.0 0.049205989887317024
24.0 0.05623222328722477
25.0 0.049221073587735496
26.0 0.05328835484882196
27.0 0.04443225574990114
28.0 0.04704039047161738
29.0 0.05892421118915081
30.0 0.04969878432651361
31.0 0.03821703481177489
32.0 0.03304027331372102
33.0 0.036765712002913155
34.0 0.033428953029215336
35.0 0.03677473962306976
36.0 0.031207425830264885
37.0 0.0323204779997468
38.0 0.03564956008146206
39.0 0.04158810650308927
40.0 0.03416041284799576
41.0 0.033425395376980305
42.0 0.027113857058187325
43.0 0.03009317209944129
44.0 0.034550479923685394
45.0 0.04531731642782688
46.0 0.05273948578784863
47.0 0.054611146450042725
48.0 0.05868966567019621
49.0 0.04383875740071138
50.0 0.04791237786412239
51.0 0.054236337542533875
52.0 0.1028507724404335
53.0 0.19905531282226244
54.0 0.3126975266883771
55.0 0.32636413474877674
56.0 0.1775726138924559
57.0 0.12291369649271171
58.0 0.05276081804186106
59.0 0.03493630544592937
60.0 0.0315974789361159
61.0 0.033836183759073414
